ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,BlockList,BlockList.Cycle,BlockList.Sample,PostTestQ1.RESP,PostTestQ1CJ.RESP,PostTestQ2.RESP,PostTestQ2CJ.RESP,PostTestQ3.RESP,PostTestQ3CJ.RESP,PostTestSlide.RESP,Procedure[Block],Running[Block],Trial,CorrectResponse,Distractor,DistractorList,Fixation.ACC,Fixation.CRESP,Fixation.DurationError,Fixation.OnsetDelay,Fixation.OnsetTime,Fixation.OnsetToOnsetTime,Fixation.RESP,Fixation.RT,Fixation.RTTime,ItemColor,Jitter,JitterList,JitterTime,Lime0List,Orientation,Pos1Color,Pos1Item,Pos2Color,Pos2Item,Pos3Color,Pos3Item,Pos4Color,Pos4Item,Pos5Color,Pos5Item,Pos6Color,Pos6Item,PracticeTrialList,PracticeTrialList.Cycle,PracticeTrialList.Sample,Procedure[Trial],Red0List,Running[Trial],Stimulus.ACC,Stimulus.CRESP,Stimulus.DurationError,Stimulus.OnsetDelay,Stimulus.OnsetTime,Stimulus.OnsetToOnsetTime,Stimulus.RESP,Stimulus.RT,Stimulus.RTTime,Target,TargetColor,TargetList,TestTrialList,TestTrialList.Cycle,TestTrialList.Sample,TrainingTrialList,TrainingTrialList.Cycle,TrainingTrialList.Sample
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,1,2,Distractor1.bmp,1,0,,0,100,834396,600,,0,0,lime,600,3,600,,horizontal,blue,Distractor1.bmp,yellow,Distractor1.bmp,cyan,Distractor1.bmp,purple,Distractor2.bmp,lime,Distractor2.bmp,red,Target2.bmp,6,1,1,TrialProc,6,PracticeTrialList,0,2,-999999,0,834996,0,1,1044,836040,Target2.bmp,red,2,,,,,,
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,2,1,Distractor1.bmp,1,0,,0,1,837065,600,,0,0,purple,600,3,600,5,vertical,lime,Target1.bmp,red,Distractor1.bmp,yellow,Distractor1.bmp,cyan,Distractor1.bmp,blue,Distractor1.bmp,purple,Distractor2.bmp,1,1,2,TrialProc,,PracticeTrialList,0,1,-999999,0,837665,0,2,3847,841512,Target1.bmp,lime,1,,,,,,
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,3,1,Distractor2.bmp,2,0,,1,0,842536,601,,0,0,lime,600,3,600,,vertical,cyan,Distractor1.bmp,yellow,Distractor1.bmp,lime,Distractor1.bmp,red,Target1.bmp,blue,Distractor2.bmp,purple,Distractor2.bmp,4,1,3,TrialProc,6,PracticeTrialList,1,1,-999999,1,843137,0,1,3607,846744,Target1.bmp,red,1,,,,,,
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,4,1,Distractor2.bmp,2,0,,0,1,847758,400,,0,0,blue,400,1,400,3,vertical,purple,Distractor1.bmp,blue,Distractor1.bmp,lime,Target1.bmp,cyan,Distractor2.bmp,yellow,Distractor2.bmp,red,Distractor1.bmp,3,1,4,TrialProc,,PracticeTrialList,0,1,-999999,0,848158,0,2,1162,849320,Target1.bmp,lime,1,,,,,,
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,5,2,Distractor1.bmp,1,0,,0,1,850344,400,,0,0,red,400,1,400,1,horizontal,blue,Distractor2.bmp,yellow,Distractor2.bmp,cyan,Distractor2.bmp,red,Distractor2.bmp,lime,Target2.bmp,purple,Distractor1.bmp,5,1,5,TrialProc,,PracticeTrialList,1,2,-999999,0,850744,0,2,1656,852400,Target2.bmp,lime,2,,,,,,
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,6,1,Distractor1.bmp,1,0,,0,1,853413,400,,0,0,yellow,400,1,400,,vertical,yellow,Distractor2.bmp,red,Target1.bmp,cyan,Distractor1.bmp,lime,Distractor2.bmp,blue,Distractor1.bmp,purple,Distractor1.bmp,2,1,6,TrialProc,2,PracticeTrialList,1,1,-999999,0,853813,0,1,1667,855480,Target1.bmp,red,1,,,,,,
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,2,2,1,2,,,,,,,,TrainingProc,BlockList,1,1,Distractor1.bmp,1,0,,0,35,871963,501,,0,0,cyan,500,2,500,,vertical,cyan,Distractor1.bmp,yellow,Distractor2.bmp,purple,Distractor1.bmp,lime,Distractor1.bmp,blue,Distractor1.bmp,red,Target1.bmp,,,,TrialProc,4,TrainingTrialList,1,1,-999999,1,872464,0,1,560,873024,Target1.bmp,red,1,,,,12,2,1
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,2,2,1,2,,,,,,,,TrainingProc,BlockList,2,1,Distractor2.bmp,2,0,,0,1,874049,500,,0,0,purple,500,2,500,,vertical,purple,Distractor1.bmp,yellow,Distractor1.bmp,red,Target1.bmp,cyan,Distractor2.bmp,blue,Distractor2.bmp,lime,Distractor2.bmp,,,,TrialProc,5,TrainingTrialList,0,1,-999999,0,874549,0,2,426,874975,Target1.bmp,red,1,,,,9,2,2
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,2,2,1,2,,,,,,,,TrainingProc,BlockList,3,2,Distractor2.bmp,2,0,,0,1,876000,601,,0,0,purple,600,3,600,5,horizontal,purple,Distractor2.bmp,lime,Target2.bmp,blue,Distractor2.bmp,yellow,Distractor2.bmp,cyan,Distractor1.bmp,red,Distractor2.bmp,,,,TrialProc,,TrainingTrialList,0,2,-999999,1,876601,0,1,374,876975,Target2.bmp,lime,2,,,,2,2,3
KW_Experiment5A,37,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215273</Frequency><Timestamp dt:dt=""r8"">1288211474649</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-24T16:12:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-37-1,59.946,1.0.0.105,2,-278088075,Professional,2.0.10.353,2.0.10.353,10/24/2018,10/24/2018 16:12,12:12:06,2.0.10.248,2,2,1,2,,,,,,,,TrainingProc,BlockList,4,2,Distractor2.bmp,2,0,,0,1,878002,501,,0,0,purple,500,2,500,,horizontal,purple,Distractor1.bmp,cyan,Distractor2.bmp,yellow,Distractor1.bmp,red,Target2.bmp,blue,Distractor2.bmp,lime,Distractor2.bmp,,,,TrialProc,5,TrainingTrialList,1,2,-999999,1,878503,0,2,712,879215,Target2.bmp,red,2,,,,10,2,4
