ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,BlockList,BlockList.Cycle,BlockList.Sample,PostTestQ1.RESP,PostTestQ1CJ.RESP,PostTestQ2.RESP,PostTestQ2CJ.RESP,PostTestQ3.RESP,PostTestQ3CJ.RESP,PostTestSlide.RESP,Procedure[Block],Running[Block],Trial,CorrectResponse,Distractor,DistractorList,Fixation.ACC,Fixation.CRESP,Fixation.DurationError,Fixation.OnsetDelay,Fixation.OnsetTime,Fixation.OnsetToOnsetTime,Fixation.RESP,Fixation.RT,Fixation.RTTime,ItemColor,Jitter,JitterList,JitterTime,Lime0List,Orientation,Pos1Color,Pos1Item,Pos2Color,Pos2Item,Pos3Color,Pos3Item,Pos4Color,Pos4Item,Pos5Color,Pos5Item,Pos6Color,Pos6Item,PracticeTrialList,PracticeTrialList.Cycle,PracticeTrialList.Sample,Procedure[Trial],Red0List,Running[Trial],Stimulus.ACC,Stimulus.CRESP,Stimulus.DurationError,Stimulus.OnsetDelay,Stimulus.OnsetTime,Stimulus.OnsetToOnsetTime,Stimulus.RESP,Stimulus.RT,Stimulus.RTTime,Target,TargetColor,TargetList,TestTrialList,TestTrialList.Cycle,TestTrialList.Sample,TrainingTrialList,TrainingTrialList.Cycle,TrainingTrialList.Sample
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,1,1,Distractor1.bmp,1,0,,0,42,57090,400,,0,0,blue,400,1,400,,vertical,blue,Distractor1.bmp,red,Target1.bmp,purple,Distractor1.bmp,cyan,Distractor2.bmp,yellow,Distractor1.bmp,lime,Distractor1.bmp,2,1,1,TrialProc,3,PracticeTrialList,1,1,-999999,0,57490,0,1,1502,58992,Target1.bmp,red,1,,,,,,
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,2,1,Distractor1.bmp,1,0,,0,1,60009,500,,0,0,blue,500,2,500,3,vertical,lime,Target1.bmp,red,Distractor1.bmp,cyan,Distractor2.bmp,purple,Distractor2.bmp,yellow,Distractor2.bmp,blue,Distractor2.bmp,1,1,2,TrialProc,,PracticeTrialList,0,1,-999999,0,60509,0,2,635,61144,Target1.bmp,lime,1,,,,,,
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,3,2,Distractor1.bmp,1,0,,0,1,62161,600,,0,0,yellow,600,3,600,2,horizontal,cyan,Distractor1.bmp,red,Distractor1.bmp,purple,Distractor2.bmp,yellow,Distractor1.bmp,lime,Target2.bmp,blue,Distractor1.bmp,5,1,3,TrialProc,,PracticeTrialList,1,2,-999999,0,62761,0,2,1846,64607,Target2.bmp,lime,2,,,,,,
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,4,2,Distractor1.bmp,1,0,,0,1,65631,500,,0,0,yellow,500,2,500,,horizontal,lime,Distractor1.bmp,blue,Distractor2.bmp,cyan,Distractor1.bmp,purple,Distractor2.bmp,yellow,Distractor1.bmp,red,Target2.bmp,6,1,4,TrialProc,2,PracticeTrialList,1,2,-999999,0,66131,0,2,1044,67175,Target2.bmp,red,2,,,,,,
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,5,2,Distractor2.bmp,2,0,,0,1,68200,600,,0,0,purple,600,3,600,,horizontal,lime,Distractor2.bmp,yellow,Distractor2.bmp,purple,Distractor1.bmp,red,Target2.bmp,cyan,Distractor2.bmp,blue,Distractor1.bmp,4,1,5,TrialProc,5,PracticeTrialList,1,2,-999999,0,68800,0,2,775,69575,Target2.bmp,red,2,,,,,,
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,1,1,1,1,,,,,,,,PracticeProc,BlockList,6,2,Distractor1.bmp,1,0,,0,1,70585,501,,0,0,red,500,2,500,1,horizontal,purple,Distractor2.bmp,red,Distractor1.bmp,lime,Target2.bmp,blue,Distractor1.bmp,yellow,Distractor2.bmp,cyan,Distractor1.bmp,3,1,6,TrialProc,,PracticeTrialList,1,2,-999999,1,71086,0,2,1009,72095,Target2.bmp,lime,2,,,,,,
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,2,2,1,2,,,,,,,,TrainingProc,BlockList,1,2,Distractor1.bmp,1,0,,0,26,80945,400,,0,0,red,400,1,400,1,horizontal,red,Distractor2.bmp,cyan,Distractor2.bmp,lime,Target2.bmp,purple,Distractor1.bmp,yellow,Distractor1.bmp,blue,Distractor1.bmp,,,,TrialProc,,TrainingTrialList,1,2,-999999,0,81345,0,2,878,82223,Target2.bmp,lime,2,,,,3,2,1
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,2,2,1,2,,,,,,,,TrainingProc,BlockList,2,1,Distractor1.bmp,1,0,,0,1,83247,400,,0,0,cyan,400,1,400,,vertical,cyan,Distractor2.bmp,red,Target1.bmp,yellow,Distractor1.bmp,blue,Distractor1.bmp,lime,Distractor1.bmp,purple,Distractor2.bmp,,,,TrialProc,4,TrainingTrialList,0,1,-999999,0,83647,0,2,936,84583,Target1.bmp,red,1,,,,8,2,2
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,2,2,1,2,,,,,,,,TrainingProc,BlockList,3,2,Distractor1.bmp,1,0,,0,1,85599,600,,0,0,yellow,600,3,600,,horizontal,red,Target2.bmp,purple,Distractor1.bmp,blue,Distractor2.bmp,cyan,Distractor1.bmp,lime,Distractor1.bmp,yellow,Distractor1.bmp,,,,TrialProc,2,TrainingTrialList,1,2,-999999,0,86199,0,2,560,86759,Target2.bmp,red,2,,,,7,2,3
KW_Experiment5A,25,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">5850874100447</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-10-17T17:15:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",KW_Experiment5A-25-1,59.944,1.0.0.105,2,1129285324,Professional,2.0.10.353,2.0.10.353,10/17/2018,10/17/2018 17:15,13:15:01,2.0.10.248,2,2,1,2,,,,,,,,TrainingProc,BlockList,4,2,Distractor2.bmp,2,0,,0,1,87784,601,,0,0,blue,600,3,600,,horizontal,red,Target2.bmp,cyan,Distractor2.bmp,yellow,Distractor1.bmp,purple,Distractor1.bmp,lime,Distractor2.bmp,blue,Distractor2.bmp,,,,TrialProc,3,TrainingTrialList,1,2,-999999,1,88385,0,2,590,88975,Target2.bmp,red,2,,,,7,2,4
